YearsCodePro,ConvertedCompYearly
10.0,101389.0
1.0,11600.0
3.0,37592.0
2.0,70000.0
6.0,130000.0
24.0,110000.0
8.0,83777.0
1.0,40000.0
6.0,63370.0
4.0,89172.0
16.0,192000.0
15.0,180000.0
30.0,109039.0
9.0,104843.0
5.0,165000.0
16.0,107406.0
26.0,170000.0
17.0,122000.0
20.0,107406.0
20.0,115000.0
5.0,72693.0
11.0,184789.0
30.0,160000.0
18.0,121217.0
14.0,155739.0
10.0,51662.0
7.0,100000.0
9.0,27822.0
6.0,3836.0
5.0,83809.0
1.0,43616.0
13.0,150000.0
3.0,34907.0
24.0,190000.0
15.0,107406.0
15.0,123000.0
3.0,7178.0
9.0,44544.0
27.0,72492.0
2.0,32000.0
14.0,32222.0
11.0,64444.0
16.0,145000.0
15.0,81416.0
6.0,80254.0
16.0,139993.0
3.0,37061.0
12.0,2258.0
15.0,40000.0
22.0,162500.0
8.0,96666.0
23.0,26852.0
10.0,48333.0
5.0,22550.0
17.0,135715.0
8.0,159235.0
6.0,41401.0
15.0,75184.0
29.0,36000.0
10.0,120000.0
5.0,3421.0
24.0,95000.0
5.0,42962.0
5.0,36806.0
14.0,160000.0
17.0,118147.0
4.0,105000.0
6.0,67461.0
18.0,163559.0
20.0,42892.0
5.0,36000.0
4.0,80555.0
2.0,29111.0
23.0,101782.0
6.0,3000.0
10.0,75184.0
10.0,320000.0
4.0,76796.0
3.0,38666.0
45.0,109039.0
31.0,160000.0
12.0,69814.0
6.0,75000.0
2.0,58777.0
7.0,60000.0
27.0,108000.0
26.0,200000.0
3.0,25233.0
22.0,107406.0
34.0,157000.0
13.0,30884.0
2.0,20075.0
5.0,49681.0
24.0,112931.0
33.0,150369.0
14.0,38666.0
14.0,64444.0
13.0,170000.0
8.0,53703.0
3.0,1063.0
10.0,2098.0
2.0,70000.0
5.0,69058.0
5.0,89172.0
1.0,40000.0
3.0,340.0
8.0,250000.0
3.0,85000.0
20.0,77211.0
13.0,277922.0
10.0,140000.0
16.0,185000.0
7.0,80555.0
14.0,121000.0
21.0,230000.0
10.0,90000.0
4.0,23629.0
22.0,50000.0
14.0,120000.0
7.0,62516.0
1.0,86000.0
4.0,91000.0
5.0,19253.0
12.0,77332.0
10.0,200000.0
8.0,80000.0
17.0,58877.0
30.0,135000.0
6.0,18044.0
10.0,300000.0
15.0,100001.0
23.0,57325.0
10.0,74160.0
3.0,24707.0
23.0,96666.0
3.0,160000.0
30.0,250000.0
38.0,204000.0
10.0,47259.0
1.0,80000.0
25.0,127388.0
20.0,112000.0
6.0,86999.0
5.0,20981.0
4.0,12000.0
10.0,104244.0
13.0,167000.0
21.0,224400.0
6.0,53703.0
16.0,94501.0
4.0,40000.0
12.0,150000.0
8.0,3.0
6.0,11963.0
7.0,205000.0
29.0,135936.0
17.0,210000.0
16.0,24684.0
16.0,300000.0
43.0,145000.0
25.0,129524.0
10.0,125000.0
20.0,26000.0
10.0,1358.0
20.0,35806.0
1.0,19627.0
25.0,170000.0
12.0,100000.0
30.0,150000.0
10.0,107406.0
21.0,67516.0
2.0,110000.0
9.0,74595.0
24.0,130000.0
3.0,92500.0
11.0,101500.0
3.0,2791.0
8.0,77781.0
17.0,134258.0
7.0,51555.0
6.0,118000.0
6.0,130000.0
18.0,115000.0
14.0,53703.0
27.0,296207.0
3.0,31847.0
10.0,500000.0
20.0,250000.0
24.0,90866.0
5.0,225000.0
3.0,96000.0
45.0,195000.0
10.0,64762.0
1.0,85000.0
9.0,26320.0
19.0,155000.0
20.0,75184.0
4.0,110000.0
12.0,151400.0
26.0,140000.0
3.0,122000.0
3.0,128563.0
5.0,70193.0
11.0,210000.0
26.0,300000.0
7.0,75184.0
24.0,97770.0
14.0,59817.0
11.0,130000.0
8.0,130000.0
20.0,165000.0
16.0,48518.0
29.0,178000.0
24.0,88274.0
4.0,90000.0
21.0,230000.0
18.0,135000.0
1.0,270.0
3.0,135000.0
2.0,100000.0
19.0,750000.0
36.0,275000.0
15.0,22731.0
6.0,220000.0
9.0,120000.0
15.0,220000.0
1.0,17945.0
10.0,37736.0
8.0,120000.0
26.0,26252.0
8.0,74189.0
26.0,195000.0
5.0,2164.0
20.0,101770.0
10.0,300000.0
15.0,200000.0
25.0,53703.0
20.0,201000.0
8.0,1333.0
4.0,1037.0
8.0,205000.0
2.0,55247.0
26.0,98000.0
24.0,128666.0
25.0,37592.0
25.0,98100.0
40.0,170000.0
10.0,3397.0
39.0,90866.0
14.0,145000.0
6.0,54140.0
26.0,130000.0
12.0,42111.0
3.0,115000.0
3.0,5340.0
29.0,91295.0
25.0,210000.0
16.0,109039.0
26.0,1200000.0
33.0,130000.0
7.0,109000.0
11.0,400000.0
12.0,170000.0
6.0,75821.0
16.0,58154.0
25.0,210000.0
2.0,80000.0
1.0,4.0
3.0,12000.0
11.0,86104.0
1.0,26852.0
6.0,50000.0
25.0,145715.0
11.0,91295.0
7.0,3367716.0
36.0,98000.0
16.0,140000.0
9.0,88073.0
24.0,190000.0
6.0,86000.0
4.0,101000.0
4.0,150000.0
2.0,85925.0
30.0,76307.0
10.0,111000.0
3.0,26554.0
22.0,94501.0
2.0,9571.0
7.0,72038.0
26.0,150000.0
18.0,253000.0
10.0,91000.0
4.0,102000.0
5.0,98000.0
22.0,251000.0
32.0,175000.0
13.0,161109.0
4.0,161109.0
6.0,125000.0
6.0,101770.0
9.0,190000.0
27.0,69814.0
2.0,92000.0
38.0,130000.0
3.0,125000.0
6.0,46370.0
1.0,9874.0
23.0,152655.0
1.0,14822.0
18.0,300000.0
14.0,275000.0
15.0,545197.0
15.0,146072.0
6.0,86000.0
12.0,73036.0
6.0,116200.0
25.0,180000.0
21.0,136000.0
12.0,160000.0
3.0,34656.0
8.0,1604.0
3.0,35444.0
11.0,55000.0
8.0,18649.0
2.0,62296.0
3.0,22360.0
4.0,16970.0
4.0,300000.0
15.0,190000.0
16.0,113334.0
6.0,61789.0
20.0,99363.0
16.0,163000.0
8.0,123000.0
12.0,255000.0
44.0,165000.0
2.0,17280.0
7.0,78000.0
10.0,22409.0
14.0,135000.0
5.0,16784.0
24.0,36346.0
14.0,47146.0
8.0,91165.0
28.0,375000.0
6.0,78980.0
8.0,205000.0
23.0,84324.0
2.0,61783.0
3.0,57325.0
3.0,46198.0
4.0,37592.0
7.0,168000.0
3.0,53467.0
5.0,197352.0
5.0,23099.0
22.0,87231.0
13.0,190000.0
4.0,76570.0
5.0,69423.0
5.0,70000.0
2.0,75000.0
7.0,200000.0
6.0,50355.0
3.0,100000.0
14.0,21291.0
10.0,6700.0
8.0,59073.0
4.0,72693.0
4.0,617.0
21.0,400000.0
25.0,116309.0
10.0,214812.0
2.0,34560.0
4.0,10800.0
7.0,91751.0
3.0,134000.0
37.0,280000.0
14.0,150000.0
4.0,61789.0
12.0,30280.0
13.0,69814.0
11.0,63694.0
3.0,54140.0
2.0,31148.0
38.0,190000.0
3.0,26955.0
22.0,74400.0
8.0,114649.0
4.0,42962.0
7.0,135000.0
36.0,235000.0
13.0,112777.0
1.0,25000.0
20.0,200000.0
18.0,61145.0
8.0,64000.0
12.0,87000.0
18.0,70000.0
2.0,115000.0
8.0,80400.0
16.0,300000.0
1.0,41888.0
10.0,85925.0
21.0,95000.0
5.0,98000.0
36.0,126486.0
3.0,62296.0
9.0,425000.0
3.0,24684.0
8.0,94400.0
21.0,196000.0
8.0,66877.0
10.0,2962.0
10.0,120000.0
6.0,44431.0
8.0,81629.0
6.0,136305.0
9.0,82000.0
4.0,72000.0
38.0,144000.0
11.0,96666.0
5.0,69814.0
40.0,194000.0
20.0,171850.0
2.0,230000.0
3.0,101000.0
14.0,29893.0
1.0,11108.0
3.0,255.0
14.0,59073.0
39.0,110000.0
6.0,68374.0
5.0,58154.0
3.0,32222.0
8.0,208000.0
20.0,125000.0
7.0,112000.0
3.0,36014.0
5.0,25671.0
15.0,163559.0
20.0,94517.0
1.0,26852.0
6.0,100000.0
2.0,130000.0
4.0,10000.0
5.0,123.0
8.0,195000.0
17.0,180000.0
25.0,140127.0
5.0,94.0
6.0,53703.0
8.0,90000.0
3.0,9874.0
5.0,39000.0
9.0,1096.0
3.0,64444.0
2.0,44370.0
2.0,94501.0
3.0,84000.0
19.0,112674.0
22.0,66000.0
5.0,76328.0
18.0,185035.0
5.0,75000.0
7.0,25868.0
18.0,136000.0
16.0,98135.0
7.0,150000.0
11.0,110000.0
6.0,128829.0
20.0,7.0
10.0,127000.0
18.0,190000.0
11.0,149000.0
17.0,79962.0
3.0,39254.0
27.0,150000.0
5.0,260000.0
8.0,110000.0
7.0,17251.0
25.0,85886.0
17.0,82582.0
40.0,99099.0
45.0,280000.0
28.0,260000.0
11.0,127213.0
5.0,110000.0
15.0,150000.0
15.0,55032.0
6.0,95796.0
25.0,198198.0
5.0,59459.0
25.0,85886.0
10.0,20000.0
2.0,7.0
1.0,23163.0
26.0,89189.0
25.0,80555.0
10.0,127994.0
7.0,95135.0
10.0,101403.0
27.0,118919.0
12.0,112312.0
12.0,81123.0
6.0,96666.0
7.0,30899.0
7.0,95000.0
5.0,16869.0
13.0,72673.0
5.0,40149.0
2.0,130847.0
7.0,200000.0
4.0,18222.0
6.0,79962.0
11.0,122913.0
8.0,320000.0
20.0,82576.0
22.0,134000.0
5.0,10594.0
5.0,85886.0
19.0,107406.0
10.0,93620.0
3.0,80000.0
25.0,198198.0
9.0,52503.0
2.0,180000.0
11.0,130000.0
12.0,26730.0
17.0,35745.0
4.0,140000.0
40.0,102402.0
17.0,60000.0
10.0,145000.0
2.0,45000.0
18.0,175000.0
20.0,73748.0
9.0,118919.0
11.0,106438.0
4.0,27796.0
12.0,180000.0
14.0,48518.0
18.0,122913.0
4.0,66066.0
35.0,69446.0
7.0,170000.0
2.0,15442.0
5.0,7075.0
1.0,18531.0
3.0,18531.0
21.0,84000.0
17.0,83597.0
32.0,36365.0
2.0,25876.0
11.0,260000.0
9.0,169800.0
7.0,110000.0
9.0,72693.0
10.0,39479.0
6.0,80000.0
26.0,35421.0
11.0,85000.0
6.0,70000.0
5.0,2576.0
8.0,94501.0
7.0,100000.0
5.0,140000.0
12.0,70000.0
2.0,25458.0
39.0,129489.0
15.0,70000.0
12.0,99099.0
30.0,33033.0
21.0,250000.0
18.0,285000.0
9.0,340000.0
2.0,49549.0
20.0,316800.0
14.0,96456.0
10.0,30884.0
4.0,61222.0
6.0,28011.0
41.0,174463.0
3.0,863.0
2.0,18213.0
2.0,20309.0
27.0,265000.0
19.0,45111.0
6.0,91295.0
1.0,38666.0
11.0,35890.0
5.0,27487.0
13.0,47854.0
1.0,20692.0
9.0,16996.0
5.0,51213.0
7.0,35890.0
8.0,35545.0
10.0,41872.0
7.0,250000.0
13.0,165933.0
27.0,50481.0
3.0,42962.0
8.0,25777.0
4.0,58097.0
23.0,171850.0
15.0,150369.0
17.0,275950.0
17.0,14356.0
7.0,3675.0
1.0,10756.0
41.0,144002.0
12.0,170000.0
7.0,36914.0
8.0,78000.0
2.0,5982.0
7.0,53703.0
6.0,57999.0
5.0,37592.0
20.0,75184.0
19.0,118919.0
14.0,38642.0
37.0,132132.0
30.0,80713.0
7.0,61840.0
2.0,83563.0
19.0,65799.0
1.0,43020.0
5.0,28616.0
3.0,25000.0
2.0,3516.0
4.0,32640.0
20.0,114649.0
18.0,125525.0
12.0,37026.0
10.0,3178.0
5.0,37061.0
35.0,21481.0
10.0,45111.0
6.0,102950.0
4.0,2208.0
2.0,800.0
4.0,829.0
8.0,132000.0
18.0,96666.0
4.0,57946.0
26.0,73917.0
25.0,47854.0
17.0,2543.0
10.0,33296.0
20.0,257775.0
10.0,69290.0
35.0,64444.0
8.0,74709.0
10.0,127388.0
2.0,10000.0
8.0,27675.0
2.0,62296.0
9.0,107406.0
14.0,99888.0
9.0,53703.0
7.0,36000.0
1.0,16111.0
6.0,161905.0
1.0,36856.0
8.0,93591.0
20.0,215.0
5.0,30884.0
15.0,79.0
20.0,15202.0
7.0,59817.0
12.0,51555.0
6.0,2500.0
2.0,32222.0
34.0,37592.0
12.0,22409.0
14.0,64444.0
13.0,114649.0
18.0,104678.0
22.0,129524.0
12.0,85925.0
17.0,68337.0
9.0,72000.0
19.0,132929.0
30.0,32222.0
10.0,78000.0
3.0,3529.0
10.0,91782.0
8.0,128887.0
12.0,51507.0
18.0,91295.0
15.0,86104.0
13.0,136000.0
11.0,39091.0
5.0,33833.0
1.0,43607.0
4.0,34090.0
10.0,66000.0
8.0,68193.0
23.0,84232.0
5.0,53703.0
17.0,178343.0
10.0,86039.0
1.0,40764.0
14.0,43116.0
20.0,3040.0
18.0,202382.0
4.0,111417.0
7.0,35444.0
6.0,55851.0
7.0,85925.0
25.0,112309.0
2.0,35444.0
20.0,83777.0
13.0,100000.0
3.0,17945.0
20.0,53703.0
22.0,59073.0
25.0,60147.0
15.0,38666.0
9.0,85636.0
27.0,107887.0
3.0,6187.0
10.0,70888.0
5.0,53703.0
5.0,109554.0
3.0,50481.0
5.0,64444.0
4.0,18000.0
6.0,27926.0
28.0,105795.0
15.0,310713.0
13.0,82500.0
5.0,54777.0
9.0,91295.0
2.0,69814.0
10.0,56925.0
3.0,54369.0
24.0,107406.0
14.0,33498.0
10.0,130305.0
9.0,268515.0
17.0,155984.0
22.0,64444.0
8.0,63694.0
35.0,140127.0
12.0,32222.0
3.0,57999.0
12.0,23256.0
27.0,59073.0
24.0,53703.0
8.0,100000.0
32.0,33480.0
2.0,8175.0
2.0,28011.0
25.0,81077.0
2.0,34368.0
1.0,6939.0
13.0,134258.0
16.0,106117.0
27.0,32222.0
2.0,34198.0
17.0,76258.0
2.0,12977.0
15.0,133757.0
4.0,39740.0
17.0,79421.0
5.0,42962.0
25.0,161109.0
3.0,37592.0
8.0,35444.0
10.0,100000.0
32.0,107006.0
4.0,8638.0
12.0,101910.0
8.0,4457.0
1.0,30404.0
16.0,24000.0
2.0,7973.0
24.0,72611.0
13.0,91295.0
4.0,21534.0
2.0,107406.0
10.0,114759.0
10.0,228922.0
4.0,68153.0
6.0,76433.0
8.0,5907.0
11.0,642.0
21.0,160509.0
5.0,67021.0
6.0,42962.0
1.0,20000.0
12.0,140403.0
3.0,19200.0
3.0,64444.0
7.0,12538.0
15.0,107406.0
3.0,7762.0
11.0,41469.0
2.0,14707.0
11.0,91562.0
3.0,37200.0
6.0,26852.0
3.0,14150.0
15.0,30000.0
8.0,197.0
11.0,163505.0
6.0,40521.0
1.0,1795.0
4.0,33817.0
5.0,19333.0
20.0,32222.0
20.0,103110.0
4.0,53703.0
3.0,4594.0
20.0,9967.0
11.0,48333.0
2.0,42962.0
9.0,70527.0
23.0,61866.0
4.0,30933.0
15.0,104174.0
30.0,191082.0
8.0,34370.0
1.0,53703.0
7.0,17945.0
5.0,83563.0
1.0,9600.0
25.0,64444.0
17.0,90905.0
1.0,3200.0
30.0,175000.0
18.0,110827.0
2.0,24703.0
18.0,101910.0
10.0,27926.0
12.0,238460.0
17.0,79962.0
28.0,107406.0
5.0,50000.0
16.0,40000.0
8.0,73573.0
3.0,13.0
8.0,19120.0
34.0,53703.0
14.0,107617.0
15.0,53703.0
20.0,50955.0
2.0,42962.0
3.0,95541.0
8.0,53703.0
24.0,145345.0
25.0,114649.0
4.0,24000.0
2.0,27389.0
15.0,150000.0
4.0,51555.0
8.0,64444.0
2.0,11963.0
2.0,14000.0
2.0,11848.0
3.0,18044.0
38.0,150369.0
1.0,12000.0
2.0,8640.0
10.0,97740.0
10.0,105706.0
35.0,80713.0
2.0,9571.0
12.0,64444.0
13.0,27854.0
34.0,216003.0
20.0,59073.0
24.0,214812.0
8.0,80555.0
5.0,35890.0
17.0,70888.0
13.0,63710.0
20.0,109554.0
1.0,29000.0
9.0,101910.0
2.0,17817.0
3.0,266.0
25.0,144585.0
2.0,16291.0
6.0,57024.0
5.0,39600.0
9.0,27516.0
10.0,59618.0
2.0,5949.0
6.0,54728.0
7.0,187260.0
10.0,26852.0
18.0,70030.0
14.0,95000.0
13.0,66066.0
9.0,109554.0
2.0,14400.0
14.0,54133.0
12.0,60000.0
3.0,27646.0
4.0,45111.0
4.0,38666.0
23.0,107406.0
3.0,27516.0
4.0,23927.0
6.0,48000.0
13.0,37592.0
24.0,128887.0
4.0,59489.0
1.0,44586.0
15.0,63694.0
12.0,56155.0
4.0,100000.0
36.0,32222.0
20.0,96666.0
2.0,20000.0
14.0,65000.0
25.0,75184.0
10.0,73036.0
23.0,91295.0
13.0,68104.0
19.0,49600.0
3.0,32576.0
11.0,140000.0
1.0,72577.0
13.0,48000.0
12.0,107937.0
27.0,125000.0
2.0,17772.0
24.0,103647.0
19.0,214812.0
15.0,85925.0
9.0,41244.0
24.0,106694.0
12.0,146496.0
8.0,129524.0
10.0,45122.0
4.0,80555.0
13.0,69814.0
6.0,41888.0
5.0,2700.0
10.0,24000.0
4.0,64444.0
7.0,35545.0
15.0,42962.0
6.0,66000.0
3.0,18000.0
8.0,71800.0
5.0,50481.0
6.0,66647.0
5.0,38666.0
1.0,11963.0
6.0,43435.0
16.0,57999.0
12.0,17336.0
2.0,24707.0
2.0,4307.0
8.0,35545.0
6.0,36000.0
4.0,30000.0
6.0,74833.0
17.0,49681.0
12.0,49368.0
14.0,47351.0
1.0,67386.0
3.0,44544.0
2.0,12889.0
16.0,62954.0
6.0,33300.0
16.0,48333.0
11.0,54305.0
20.0,19747.0
19.0,84232.0
3.0,47736.0
5.0,1363.0
10.0,63799.0
12.0,64444.0
10.0,128887.0
5.0,100000.0
1.0,28386.0
2.0,110000.0
31.0,140127.0
2.0,22555.0
4.0,1991.0
20.0,225000.0
6.0,118471.0
1.0,222.0
4.0,7178.0
7.0,105258.0
11.0,75184.0
5.0,31595.0
4.0,40000.0
13.0,140127.0
5.0,84232.0
15.0,97740.0
20.0,24000.0
7.0,1481.0
4.0,48100.0
8.0,75184.0
13.0,600000.0
20.0,47854.0
22.0,68444.0
1.0,1611.0
7.0,130000.0
6.0,66377.0
2.0,15000.0
3.0,17000.0
20.0,40000.0
11.0,120000.0
11.0,118147.0
23.0,6000.0
5.0,97143.0
7.0,57230.0
5.0,73036.0
12.0,102572.0
3.0,146444.0
6.0,108280.0
10.0,38666.0
21.0,87876.0
2.0,25698.0
7.0,104000.0
3.0,33296.0
5.0,42962.0
4.0,897.0
19.0,145715.0
6.0,64444.0
5.0,10058.0
17.0,46399.0
9.0,96000.0
30.0,96666.0
3.0,30267.0
6.0,1333.0
9.0,69814.0
10.0,315000.0
4.0,165000.0
3.0,33613.0
33.0,76433.0
11.0,40676.0
17.0,137620.0
1.0,13963.0
10.0,39494.0
24.0,5924.0
7.0,64098.0
29.0,96666.0
5.0,49407.0
38.0,203821.0
24.0,140000.0
25.0,154665.0
4.0,7128.0
28.0,250000.0
27.0,355000.0
15.0,200000.0
40.0,260000.0
31.0,32222.0
12.0,80555.0
7.0,107406.0
14.0,112777.0
5.0,32583.0
31.0,161109.0
10.0,24707.0
15.0,125000.0
2.0,9571.0
4.0,47259.0
35.0,250000.0
18.0,50955.0
13.0,71027.0
14.0,65000.0
10.0,97748.0
19.0,150000.0
16.0,196271.0
34.0,200000.0
36.0,43047.0
25.0,54000.0
17.0,145715.0
23.0,115000.0
15.0,144000.0
15.0,120000.0
6.0,75184.0
7.0,85925.0
6.0,80000.0
16.0,89172.0
19.0,101910.0
13.0,150000.0
9.0,107406.0
10.0,184712.0
4.0,20338.0
3.0,48333.0
20.0,59073.0
11.0,48998.0
11.0,112309.0
44.0,40000.0
9.0,170000.0
10.0,69814.0
5.0,25000.0
16.0,175000.0
7.0,160000.0
2.0,45498.0
22.0,68677.0
30.0,280773.0
25.0,78089.0
3.0,8973.0
17.0,191082.0
12.0,140387.0
8.0,75184.0
3.0,18000.0
22.0,167838.0
20.0,122559.0
19.0,137000.0
5.0,8358.0
19.0,50000.0
9.0,57999.0
2.0,50955.0
11.0,27451.0
10.0,61222.0
5.0,53703.0
15.0,63694.0
13.0,150000.0
4.0,53703.0
14.0,94517.0
10.0,35890.0
3.0,30000.0
27.0,95384.0
5.0,150000.0
5.0,89172.0
7.0,42962.0
3.0,5025.0
3.0,94704.0
6.0,250000.0
25.0,41872.0
15.0,229298.0
14.0,64444.0
4.0,310000.0
7.0,91295.0
9.0,550000.0
10.0,200000.0
8.0,96666.0
13.0,43197.0
9.0,240000.0
5.0,118147.0
14.0,150369.0
14.0,60147.0
11.0,4212.0
32.0,250000.0
23.0,90000.0
24.0,57325.0
4.0,87000.0
24.0,238000.0
16.0,64444.0
17.0,118147.0
12.0,160000.0
15.0,85925.0
8.0,112777.0
30.0,80000.0
27.0,200000.0
10.0,77761.0
10.0,120000.0
7.0,107406.0
2.0,122559.0
4.0,21750.0
10.0,750000.0
25.0,270000.0
7.0,84279.0
29.0,268515.0
12.0,167125.0
19.0,147070.0
9.0,40336.0
12.0,37592.0
26.0,103110.0
6.0,15982.0
1.0,59675.0
3.0,38216.0
15.0,139271.0
20.0,103619.0
20.0,66877.0
25.0,121668.0
11.0,96666.0
6.0,230000.0
9.0,107406.0
9.0,195497.0
6.0,67129.0
38.0,53703.0
2.0,56925.0
15.0,103935.0
10.0,85925.0
30.0,102036.0
29.0,250000.0
25.0,44586.0
26.0,42962.0
5.0,80000.0
5.0,133700.0
16.0,152865.0
10.0,80555.0
6.0,65758.0
11.0,73248.0
8.0,89172.0
21.0,60000.0
4.0,110000.0
3.0,106000.0
6.0,46185.0
12.0,96666.0
13.0,118919.0
10.0,113851.0
21.0,109039.0
20.0,107406.0
7.0,50828.0
23.0,85925.0
11.0,26852.0
20.0,85925.0
4.0,49368.0
12.0,76689.0
8.0,39600.0
5.0,19876.0
7.0,92035.0
24.0,10000.0
10.0,203821.0
12.0,214812.0
16.0,96666.0
8.0,185000.0
8.0,51000.0
17.0,65221.0
2.0,41872.0
20.0,200000.0
15.0,144842.0
8.0,95541.0
9.0,84851.0
23.0,26993.0
6.0,22693.0
8.0,98089.0
36.0,76307.0
10.0,130000.0
13.0,175000.0
18.0,43616.0
25.0,122000.0
23.0,118147.0
8.0,145000.0
9.0,30074.0
24.0,110873.0
1.0,9274.0
13.0,88073.0
12.0,52361.0
18.0,371.0
7.0,36196.0
13.0,156000.0
27.0,125000.0
10.0,112000.0
40.0,38216.0
21.0,151000.0
3.0,83000.0
26.0,193331.0
13.0,172696.0
8.0,116309.0
8.0,29909.0
14.0,250000.0
20.0,11000.0
36.0,110000.0
14.0,162000.0
14.0,66592.0
14.0,93244.0
12.0,435000.0
3.0,97.0
7.0,84000.0
18.0,55946.0
8.0,44544.0
6.0,1.0
8.0,119000.0
12.0,130000.0
12.0,69865.0
24.0,130000.0
8.0,171850.0
7.0,73036.0
19.0,300000.0
2.0,130000.0
11.0,81528.0
5.0,107406.0
8.0,45889.0
12.0,102061.0
11.0,62887.0
37.0,90445.0
26.0,155000.0
20.0,130000.0
21.0,95541.0
10.0,200000.0
27.0,90000.0
27.0,27926.0
6.0,66995.0
14.0,127260.0
4.0,66.0
26.0,41315.0
10.0,42962.0
6.0,210000.0
9.0,141751.0
24.0,215000.0
20.0,55592.0
2.0,320.0
6.0,93959.0
9.0,32345.0
4.0,4087.0
4.0,100600.0
16.0,139628.0
7.0,42962.0
12.0,90000.0
4.0,23737.0
6.0,147845.0
13.0,142000.0
4.0,121000.0
9.0,73036.0
8.0,176000.0
6.0,64444.0
12.0,82857.0
35.0,300000.0
11.0,84000.0
4.0,120000.0
25.0,80555.0
10.0,9501.0
2.0,3015.0
7.0,48333.0
3.0,92492.0
1.0,16828.0
8.0,84582.0
23.0,120000.0
1.0,9690.0
13.0,135866.0
8.0,110000.0
10.0,81629.0
20.0,25950.0
30.0,184000.0
7.0,85000.0
3.0,17817.0
8.0,95541.0
20.0,56388.0
8.0,96666.0
7.0,66615.0
9.0,2913.0
1.0,52000.0
12.0,122000.0
22.0,54777.0
4.0,284.0
16.0,310000.0
32.0,275000.0
15.0,644437.0
8.0,46899.0
6.0,104458.0
4.0,34661.0
3.0,44000.0
10.0,123517.0
7.0,101204.0
3.0,40814.0
3.0,52500.0
19.0,102036.0
9.0,160440.0
22.0,230000.0
18.0,56925.0
10.0,118731.0
9.0,80555.0
8.0,170000.0
5.0,47692.0
9.0,75304.0
14.0,111359.0
8.0,96666.0
16.0,115000.0
30.0,130847.0
7.0,90651.0
5.0,55026.0
10.0,170000.0
27.0,136000.0
7.0,144000.0
23.0,174463.0
2.0,61222.0
22.0,30074.0
28.0,66877.0
26.0,110622.0
3.0,19576.0
13.0,44757.0
18.0,285000.0
20.0,142478.0
4.0,48333.0
32.0,48333.0
12.0,160000.0
6.0,48333.0
1.0,6469.0
11.0,42962.0
2.0,9302.0
4.0,120000.0
3.0,15037.0
3.0,27926.0
5.0,27973.0
11.0,4719.0
10.0,64444.0
20.0,87261.0
15.0,144842.0
26.0,100000.0
7.0,94000.0
35.0,125000.0
20.0,99000.0
13.0,108587.0
14.0,28647.0
10.0,41888.0
7.0,86400.0
1.0,77000.0
25.0,210000.0
8.0,55048.0
8.0,44757.0
14.0,140000.0
14.0,250000.0
2.0,60147.0
23.0,94501.0
10.0,213000.0
9.0,62296.0
11.0,39594.0
34.0,134000.0
3.0,21481.0
33.0,110000.0
28.0,225000.0
16.0,216559.0
12.0,165000.0
3.0,101000.0
22.0,77332.0
15.0,21000.0
8.0,44643.0
28.0,53703.0
15.0,150000.0
21.0,200000.0
4.0,114000.0
20.0,150000.0
10.0,145000.0
28.0,162832.0
23.0,59073.0
3.0,25721.0
2.0,122000.0
8.0,61014.0
22.0,220000.0
2.0,3909.0
21.0,145386.0
10.0,96666.0
10.0,123517.0
5.0,145000.0
5.0,203000.0
5.0,65424.0
10.0,5595.0
2.0,32170.0
17.0,85925.0
20.0,200000.0
10.0,39364.0
14.0,305229.0
18.0,42962.0
24.0,108280.0
10.0,333000.0
8.0,55000.0
14.0,123732.0
8.0,95000.0
18.0,360000.0
19.0,111000.0
20.0,230000.0
5.0,85925.0
18.0,100275.0
10.0,90000.0
3.0,59073.0
1.0,13985.0
4.0,115000.0
14.0,123732.0
5.0,48.0
2.0,180000.0
6.0,54777.0
39.0,250000.0
35.0,65514.0
10.0,225000.0
24.0,60000.0
8.0,50000.0
5.0,58222.0
28.0,230000.0
3.0,86000.0
17.0,85925.0
13.0,69814.0
4.0,12510.0
27.0,177000.0
2.0,3659.0
25.0,91295.0
26.0,185000.0
20.0,250000.0
1.0,24715.0
5.0,10741.0
38.0,145386.0
12.0,302409.0
15.0,62296.0
23.0,105706.0
15.0,96666.0
1.0,29299.0
10.0,57425.0
4.0,155000.0
30.0,100000.0
10.0,54158.0
13.0,163000.0
23.0,149000.0
40.0,129524.0
14.0,91295.0
35.0,64762.0
15.0,20797.0
5.0,27926.0
16.0,228983.0
30.0,61866.0
6.0,48333.0
10.0,190000.0
10.0,60000.0
12.0,30000.0
5.0,60000.0
16.0,160000.0
22.0,113851.0
27.0,445858.0
17.0,94517.0
8.0,215000.0
24.0,42962.0
34.0,180000.0
19.0,178500.0
28.0,107406.0
13.0,200000.0
10.0,28712.0
3.0,63155.0
27.0,85925.0
13.0,250000.0
8.0,116000.0
7.0,43127.0
4.0,13427.0
16.0,96666.0
15.0,96666.0
6.0,15140.0
24.0,170000.0
12.0,118147.0
19.0,90000.0
2.0,190000.0
17.0,165000.0
13.0,113000.0
4.0,16111.0
22.0,138000.0
25.0,218400.0
3.0,19566.0
9.0,71425.0
18.0,112000.0
2.0,13924.0
31.0,150000.0
7.0,85000.0
13.0,120000.0
5.0,29909.0
10.0,148400.0
8.0,160000.0
7.0,104004.0
24.0,1570.0
9.0,180000.0
10.0,53703.0
23.0,91295.0
4.0,110000.0
20.0,59073.0
2.0,11878.0
5.0,17332.0
2.0,36250.0
